distance,elevation
0,712.6091918945312
0.12484143289508794,736.8243408203125
0.22183975884125123,753.373291015625
0.29600020945488037,756.361572265625
0.3951754307160723,738.3278198242188
0.4671581132079946,725.57568359375
0.4953110313596668,722.2439575195312
0.5278842161319456,722.3041381835938
0.5778160315264153,723.8521118164062
0.6143942211532997,727.7059326171875
0.6470561030118603,731.0074462890625
0.722586246618291,741.8448486328125
0.7625626878508572,748.2970581054688
0.7877336144093247,752.7769775390625
0.7902001058019568,753.24267578125
0.8568884868714491,764.1934814453125
0.9331660301556333,769.822021484375
0.947978370676723,768.3197021484375
0.9682167415353746,766.3421630859375
0.9801340523387718,765.1694946289062
1.0053989732706197,762.7528686523438
1.032051624917821,756.9634399414062
1.039908345370305,755.031982421875
1.0536336388513003,751.7883911132812
1.0852259892971454,744.4063110351562
1.0919824218026521,742.858642578125
1.1385817297589267,733.9481201171875
1.1477320348538964,732.6390380859375
1.1771567706335793,731.21240234375
1.1905106276002675,732.0391845703125
1.210848285694057,732.7894897460938
1.22862122827864,733.9151000976562
1.271563476479083,734.1546630859375
1.298719120650401,731.4326171875
1.3051411269272835,730.6838989257812
1.3688373352702297,720.9920654296875
1.40833943248474,715.583251953125
1.4779395678215879,712.404052734375
1.5792025605058528,716.1134033203125
1.6681579478784936,710.0304565429688
1.676715299995191,709.0925903320312
1.6980586468431027,711.5633544921875
1.7066165255498822,712.5529174804688
1.708159041563145,712.72265625
1.7298878212795417,714.9163208007812
1.754036121720265,715.4857177734375
1.7866898623422116,714.9187622070312
1.8176914341456054,713.8526000976562
1.8403819633848117,712.864013671875
1.849103619142242,712.326416015625
1.8611779559728563,711.4340209960938
1.869388624446447,710.7426147460938
1.882250518036899,709.8484497070312
1.9013008415454276,708.8729858398438
1.9190171519289838,707.6260375976562
1.9276630424773502,706.8881225585938
1.933136455553197,706.3071899414062
1.9496674689572122,704.520751953125
1.9813275012427778,701.5947875976562
2.00085557896091,700.0031127929688
2.0316478541981033,697.3724365234375
2.036586315033679,696.9404907226562
2.0534297740180807,695.5361328125
2.0769001145373434,693.7119750976562
2.1420894953518705,689.5833129882812
2.164367959925325,688.3372192382812
2.17826747317963,687.6921997070312
2.187605458882606,687.3534545898438
2.1982276115130244,687.2352294921875
2.20983226251045,687.1392211914062
2.2184791954231033,686.9971313476562
2.2227660261080016,686.9053955078125
2.234764360559364,686.54150390625
2.238166171939653,686.4111328125
2.2512013795218304,686.2595825195312
2.263596527000011,686.2929077148438
2.2706166055361687,686.3365478515625
2.2790375323600744,686.3455200195312
2.293417018135694,686.2993774414062
2.308833996089071,686.1682739257812
2.321480717634791,686.0165405273438
2.332367689653191,685.822509765625
2.341253653828107,685.6279296875
2.3427990885119327,685.6072387695312
2.3498198089425313,685.5227661132812
2.3599164802681525,685.362060546875
2.3681271487417432,685.1221313476562
2.3746535620936773,685.0186157226562
2.3821564543130913,685.068359375
2.395209281016961,685.1719970703125
2.4048689184279266,685.285888671875
2.4195329651741275,685.5336303710938
2.4381864829617124,686.264404296875
2.4537636846637403,687.0338134765625
2.460783763199898,687.4089965820312
2.487976056583245,688.9940795898438
2.5097064953650574,690.2756958007812
2.528460722594301,692.16552734375
