18.1277,54.23424,0
18.12751,54.23428,0
18.12732,54.23435,0
18.12712,54.23439,0
18.12709,54.2344,0
18.12679,54.23444,0
18.12647,54.23447,0
18.12591,54.23453,0
18.12539,54.23455,0
18.12496,54.23455,0
18.12442,54.23461,0
18.12454,54.23454,0
18.12474,54.23442,0
18.1249,54.23422,0
18.12503,54.2338,0
18.12525,54.23296,0
18.12542,54.23225,0
18.12546,54.23207,0
18.12548,54.23199,0
18.12551,54.2319,0
18.12564,54.23136,0
18.12569,54.23118,0
18.12573,54.23101,0
18.12574,54.23098,0
18.12595,54.23014,0
18.12599,54.22986,0
18.12594,54.22969,0
18.12584,54.22955,0
18.12562,54.22939,0
18.12532,54.22924,0
18.12498,54.2291,0
18.12481,54.22903,0
18.12472,54.22901,0
18.12422,54.22887,0
18.12416,54.22886,0
18.1238,54.22883,0
18.12355,54.22884,0
18.12331,54.22887,0
18.12305,54.22894,0
18.12298,54.22897,0
18.12281,54.22906,0
18.12211,54.22955,0
18.12188,54.22969,0
18.12167,54.22979,0
18.12141,54.22985,0
18.12128,54.22985,0
18.12117,54.22983,0
18.12111,54.22982,0
18.12104,54.22976,0
18.12101,54.22973,0
18.12099,54.22969,0
18.12098,54.22963,0
18.12101,54.22955,0
18.12106,54.22946,0
18.12107,54.22946,0
18.12116,54.2294,0
18.12133,54.22931,0
18.1216,54.22918,0
18.12176,54.2291,0
18.12202,54.22897,0
18.12223,54.22887,0
18.12228,54.22885,0
18.12265,54.22866,0
18.12313,54.22844,0
18.12318,54.22841,0
18.12365,54.22818,0
18.1237,54.22815,0
18.12388,54.22806,0
18.124,54.22801,0
18.12435,54.22783,0
18.1251,54.22745,0
18.12554,54.22726,0
18.12579,54.22716,0
18.12629,54.22694,0
18.12639,54.2269,0
18.1268,54.22672,0
18.1272,54.22653,0
18.1277,54.22628,0
18.12768,54.22628,0
18.12739,54.22627,0
18.12709,54.22625,0
18.12695,54.22624,0
18.12647,54.22624,0
18.12638,54.22624,0
18.12617,54.22626,0
18.12586,54.22629,0
18.12573,54.2263,0
18.12556,54.2263,0
18.12532,54.22631,0
18.12494,54.22632,0
18.1249,54.22632,0
18.12449,54.22632,0
18.12384,54.22624,0
18.12345,54.22614,0
18.12319,54.22607,0
18.12311,54.22604,0
18.12302,54.226,0
18.12293,54.22595,0
18.12285,54.22586,0
18.12281,54.2258,0
18.12276,54.22573,0
18.12276,54.22569,0
18.12276,54.22566,0
18.12278,54.22562,0
18.1228,54.2256,0
18.12283,54.22557,0
18.12287,54.22556,0
18.1229,54.22554,0
18.12296,54.22553,0
18.12302,54.22552,0
18.12303,54.22552,0
18.12316,54.2255,0
18.12347,54.22549,0
18.12364,54.22548,0
18.12387,54.22547,0
18.12415,54.22543,0
18.12428,54.22539,0
18.1244,54.22534,0
18.12453,54.22527,0
18.1246,54.22523,0
18.12466,54.22518,0
18.12468,54.22516,0
18.1247,54.22513,0
18.12472,54.2251,0
18.12471,54.22504,0
18.12469,54.22499,0
18.12467,54.22493,0
18.12462,54.22489,0
18.12459,54.22487,0
18.12456,54.22485,0
18.12449,54.22483,0
18.12432,54.2248,0
18.12426,54.22479,0
18.12405,54.22474,0
18.12399,54.22471,0
18.12396,54.22469,0
18.12395,54.22467,0
18.12393,54.22465,0
18.12393,54.22463,0
18.12394,54.22461,0
18.12395,54.2246,0
18.12397,54.22459,0
18.12402,54.22456,0
18.12412,54.22454,0
18.12433,54.22451,0
18.12437,54.2245,0
18.1244,54.22449,0
18.12442,54.22447,0
18.12444,54.22446,0
18.12445,54.22444,0
18.12445,54.22443,0
18.12445,54.22442,0
18.12444,54.22439,0
18.12442,54.22438,0
18.12441,54.22437,0
18.12439,54.22436,0
18.12433,54.22434,0
18.12426,54.22432,0
18.12417,54.22431,0
18.12409,54.2243,0
18.12402,54.2243,0
18.1238,54.22431,0
18.1235,54.22432,0
18.12324,54.22433,0
18.12319,54.22433,0
18.12314,54.22432,0
18.12303,54.2243,0
18.12296,54.22427,0
18.12292,54.22425,0
18.12288,54.22422,0
18.12285,54.22418,0
18.12283,54.22411,0
18.12282,54.22406,0
18.12282,54.22401,0
18.12286,54.22394,0
18.12294,54.22383,0
18.12303,54.22376,0
18.12307,54.22374,0
18.12328,54.22369,0
18.12343,54.22361,0
18.12349,54.22356,0
18.12355,54.22344,0
18.12356,54.22334,0
18.12351,54.22322,0
18.12336,54.22298,0
18.12315,54.2228,0
18.12297,54.22264,0
18.12274,54.22253,0
18.12247,54.22245,0
18.12232,54.2224,0
18.12227,54.22238,0
18.12213,54.22229,0
18.12211,54.22227,0
18.12196,54.22213,0
18.12165,54.22156,0
18.1215,54.22137,0
18.12137,54.22121,0
18.12123,54.22109,0
18.12098,54.2209,0
18.12076,54.22067,0
18.12065,54.22054,0
18.1206,54.22044,0
18.12055,54.22024,0
18.12056,54.22013,0
18.12054,54.22006,0
18.12053,54.22003,0
18.12052,54.22,0
18.12047,54.21995,0
18.12041,54.21991,0
18.12033,54.21988,0
18.12025,54.21986,0
18.12,54.21979,0
18.11991,54.21977,0
18.11979,54.21973,0
18.11973,54.21969,0
18.11969,54.21966,0
18.11966,54.21961,0
18.11964,54.21953,0
18.11963,54.21951,0
18.11959,54.21946,0
18.11955,54.2194,0
18.11954,54.21937,0
18.11954,54.21936,0
18.11954,54.21934,0
18.11956,54.21925,0
18.11958,54.21911,0
18.11964,54.21899,0
18.11968,54.21872,0
18.11968,54.21865,0
18.11968,54.21861,0
18.11966,54.21851,0
18.11956,54.21826,0
