distance,elevation
4.656592841282581,319.1288757324219
4.674211973235993,319.1373901367188
4.697983741515908,319.0516967773438
4.7393603956269095,319
4.742429317715509,318.9923400878906
4.762371832337974,318.9108276367188
4.766974970733737,318.9021911621094
4.81156647532937,319
4.910929769221289,318.9308471679688
5.036494504730687,319.0737915039062
5.038031166772117,319.0586242675781
5.10812987623221,318.7825012207031
5.1328000879785005,318.8916931152344
5.180609884829642,319.256591796875
5.298694436902257,319.1873779296875
5.336465444707871,319.6285705566406
5.430554275847514,319.5007934570312
5.49567546163319,319.4155578613281
5.514872590184302,319.4221496582031
5.536326077136744,319.3644409179688
5.554503893728864,319.2080688476562
5.5707344982761455,319.0879821777344
5.575511545873285,319.128662109375
5.611794718848129,319.2905883789062
5.6575536309483345,319.3424377441406
5.7078312607812265,319.4443969726562
5.763357292623359,320.1816101074219
5.792661713969583,320.6622009277344
5.817372626176848,320.8331604003906
5.848202051128123,320.9199523925781
5.887036390453798,320.7627563476562
5.941537107064224,320.0345764160156
5.964416710834395,319.4574890136719
6.001716860685225,318.4671630859375
6.0958018122749955,318.2739562988281
6.138785911103721,318.9584350585938
6.151198860142327,319.0895080566406
6.1579546256423034,319.1623229980469
6.250670549014146,319.5264282226562
6.27136404867553,319.6138000488281
6.331949655383817,320.0158081054688
6.388588646100677,321.3064270019531
6.391657568189276,321.3646850585938
6.432515055806139,322.2967529296875
6.4468096764466205,322.6171569824219
6.458705414013883,322.9084167480469
6.4774050170474915,322.8273315429688
6.498566220607146,322.5797424316406
6.516281259135258,322.3758544921875
6.533090705773612,322.0398864746094
6.535553540394192,321.9815979003906
6.553799650232662,321.546875
6.564146726708264,321.2847290039062
6.576947511647202,320.9643249511719
6.627783391391273,319.7992248535156
6.628836274779112,319.7701110839844
6.677838708524855,319.7095947265625
6.703395883194423,319.8785400390625
6.735658104632965,320.2455139160156
6.824015534500313,320.1355895996094
6.882077919273648,319.3086547851562
