15.47418,50.82944,0
15.47454,50.82942,0
15.47559,50.82935,0
15.47602,50.82933,0
15.47645,50.82929,0
15.47656,50.82927,0
15.47699,50.82923,0
15.47701,50.82922,0
15.47722,50.82919,0
15.47741,50.82916,0
15.47754,50.82914,0
15.47767,50.82912,0
15.47778,50.82912,0
15.47784,50.82911,0
15.47787,50.82911,0
15.47798,50.82911,0
15.47808,50.82911,0
15.47813,50.82912,0
15.47823,50.82913,0
15.47863,50.8292,0
15.47922,50.82932,0
15.48031,50.82953,0
15.48085,50.82963,0
15.48095,50.82965,0
15.48112,50.82967,0
15.48127,50.82969,0
15.48141,50.8297,0
15.48146,50.82971,0
15.48165,50.82971,0
15.4822,50.82971,0
15.48283,50.82969,0
15.48285,50.82969,0
15.48312,50.82968,0
15.48347,50.82966,0
15.48406,50.82966,0
15.48425,50.82966,0
15.48442,50.82965,0
15.48465,50.82963,0
15.48489,50.82961,0
15.4852,50.82957,0
15.4857,50.82952,0
15.48621,50.82943,0
15.48629,50.82942,0
15.48654,50.82936,0
15.48676,50.82928,0
15.48701,50.82916,0
15.48718,50.82908,0
15.48737,50.82896,0
15.48752,50.82885,0
15.48774,50.82866,0
15.48779,50.82862,0
15.48788,50.82853,0
15.48795,50.82847,0
15.48802,50.82843,0
15.48809,50.82838,0
15.48814,50.82836,0
15.48838,50.82826,0
15.48855,50.82817,0
15.48899,50.82797,0
15.48948,50.82775,0
15.48995,50.82755,0
15.49003,50.82751,0
15.49087,50.82713,0
15.49124,50.82695,0
15.4918,50.82671,0
15.49204,50.82661,0
15.49219,50.82654,0
15.49299,50.82622,0
15.49323,50.82612,0
15.4935,50.82601,0
15.4936,50.82597,0
15.4937,50.82593,0
15.49387,50.82588,0
15.4939,50.82587,0
15.494,50.82585,0
15.49409,50.82583,0
15.49418,50.82579,0
15.49429,50.82573,0
15.49431,50.82572,0
15.49437,50.82568,0
15.49448,50.82561,0
15.49461,50.82555,0
15.49474,50.82549,0
15.49499,50.82539,0
15.4951,50.82536,0
15.49522,50.82535,0
15.49523,50.82535,0
15.49551,50.82534,0
15.49609,50.82532,0
15.49638,50.82532,0
15.49642,50.82532,0
15.49709,50.8253,0
15.49747,50.82533,0
15.4977,50.82535,0
15.49779,50.82537,0
15.49782,50.82537,0
15.49793,50.8254,0
15.49805,50.82544,0
15.49815,50.82548,0
15.49829,50.82554,0
15.49896,50.82587,0
15.49899,50.82589,0
15.49919,50.82599,0
15.49941,50.8261,0
15.49963,50.82621,0
15.49972,50.82626,0
15.50008,50.82643,0
15.50039,50.82658,0
15.50074,50.82677,0
15.50095,50.82689,0
15.50104,50.82694,0
15.50117,50.82701,0
15.50138,50.82713,0
15.50141,50.82714,0
15.50184,50.82735,0
15.50212,50.82747,0
15.50229,50.82753,0
15.50244,50.82757,0
15.5025,50.82758,0
15.50262,50.8276,0
15.50271,50.82761,0
15.50293,50.82764,0
15.50312,50.82764,0
15.50324,50.82763,0
15.50335,50.82762,0
15.50351,50.8276,0
15.50375,50.82757,0
15.50434,50.82739,0
15.50463,50.8273,0
15.50483,50.82726,0
15.50489,50.82724,0
15.50502,50.82721,0
15.5051,50.8272,0
15.50519,50.82718,0
15.50533,50.82715,0
15.50545,50.82711,0
15.5056,50.82705,0
15.50581,50.82696,0
15.50591,50.82692,0
15.50598,50.8269,0
15.50605,50.82689,0
15.50611,50.82688,0
15.50617,50.82688,0
15.50625,50.82689,0
15.50634,50.82691,0
15.50659,50.827,0
15.50681,50.82709,0
15.50684,50.82709,0
15.50693,50.82712,0
15.50699,50.82713,0
15.50705,50.82715,0
15.50711,50.82715,0
15.50718,50.82716,0
15.50727,50.82716,0
15.50733,50.82716,0
15.50751,50.82716,0
15.50773,50.82715,0
15.50793,50.82713,0
15.50807,50.82711,0
15.50819,50.82709,0
15.50831,50.82706,0
15.50835,50.82705,0
15.50839,50.82703,0
15.50843,50.82701,0
15.50846,50.827,0
15.50848,50.82698,0
15.5085,50.82696,0
15.50852,50.82695,0
15.50853,50.82693,0
15.50855,50.82689,0
15.50876,50.82687,0
15.50888,50.82684,0
15.509,50.82681,0
15.50925,50.82673,0
15.50941,50.82669,0
15.50952,50.82667,0
15.50955,50.82667,0
15.5097,50.82665,0
15.50983,50.82664,0
15.50997,50.82664,0
15.51012,50.82665,0
15.51023,50.82667,0
15.51038,50.82671,0
15.51053,50.82675,0
15.51105,50.82694,0
15.51151,50.8271,0
15.51196,50.82727,0
15.51214,50.82734,0
15.51238,50.82743,0
15.51256,50.8275,0
15.51271,50.82758,0
15.51286,50.82767,0
15.51313,50.82784,0
15.5133,50.82795,0
15.51358,50.82816,0
15.51378,50.82833,0
15.5138,50.82834,0
15.51397,50.82846,0
15.51408,50.82853,0
15.51417,50.82859,0
15.51428,50.82865,0
15.51438,50.82871,0
15.51457,50.82881,0
15.5147,50.82887,0
15.51483,50.82893,0
15.51497,50.82898,0
15.51511,50.82903,0
15.51539,50.8291,0
15.51583,50.82921,0
15.51623,50.82929,0
15.51651,50.82936,0
15.51656,50.82937,0
15.51666,50.82939,0
15.51693,50.82946,0
15.51713,50.82953,0
15.51725,50.82959,0
15.51736,50.82965,0
15.51749,50.82969,0
15.51758,50.82972,0
15.51766,50.82972,0
15.51773,50.82973,0
15.51784,50.82972,0
15.51791,50.8297,0
15.51801,50.82966,0
15.51808,50.82962,0
15.51809,50.8296,0
15.5182,50.82951,0
15.51833,50.82939,0
15.5184,50.8293,0
15.51855,50.82908,0
15.51867,50.82887,0
15.51873,50.82874,0
15.51876,50.82866,0
15.51878,50.82862,0
15.5188,50.82859,0
15.51883,50.82856,0
15.51884,50.82853,0
15.51887,50.8285,0
15.51892,50.82845,0
15.51899,50.8284,0
15.51906,50.82835,0
15.5191,50.82831,0
15.51924,50.82821,0
15.51939,50.82812,0
15.5195,50.82805,0
15.51962,50.82798,0
15.5197,50.82793,0
15.51975,50.82789,0
15.51979,50.82786,0
15.51983,50.82782,0
15.51986,50.82779,0
15.51988,50.82776,0
15.51993,50.82769,0
15.5201,50.82747,0
15.52014,50.82742,0
15.52017,50.82739,0
15.5202,50.82735,0
15.52024,50.82731,0
15.52027,50.82728,0
15.52033,50.82723,0
15.52039,50.82718,0
15.52045,50.82713,0
15.52051,50.82709,0
15.5206,50.82705,0
15.5208,50.82699,0
15.521,50.82694,0
15.52113,50.82692,0
15.52135,50.8269,0
15.52157,50.82689,0
15.52164,50.8269,0
15.52173,50.82692,0
15.52178,50.82694,0
15.52187,50.82696,0
15.52193,50.82697,0
15.52209,50.82701,0
15.52254,50.82669,0
15.52269,50.82657,0
15.52278,50.8265,0
15.52286,50.82645,0
15.52288,50.82643,0
15.52311,50.8263,0
15.5234,50.82625,0
15.5238,50.82619,0
15.52405,50.82615,0
15.52434,50.82608,0
15.52446,50.82606,0
15.5247,50.82593,0
15.52499,50.82566,0
15.52517,50.8255,0
15.52527,50.82535,0
15.52541,50.82522,0
15.52554,50.82511,0
15.52568,50.82501,0
15.5257,50.82499,0
15.52597,50.8248,0
15.52605,50.82473,0
15.52647,50.82434,0
15.52651,50.82431,0
15.52663,50.8242,0
15.52689,50.82401,0
15.527,50.82392,0
15.52741,50.82357,0
15.52748,50.82352,0
15.5279,50.82339,0
15.52799,50.82336,0
15.52826,50.82329,0
15.5284,50.82325,0
15.52898,50.8231,0
15.52925,50.82303,0
15.52972,50.8229,0
15.52995,50.82283,0
15.53003,50.82284,0
15.5303,50.82288,0
15.53058,50.82292,0
15.53069,50.82294,0
15.53086,50.82297,0
15.53094,50.82298,0
15.53142,50.82305,0
15.53157,50.82308,0
15.53196,50.82312,0
15.53205,50.82311,0
15.53224,50.82311,0
15.53255,50.82313,0
15.53314,50.82318,0
15.53351,50.82326,0
15.53357,50.82327,0
15.53376,50.82335,0
15.53395,50.82342,0
15.534,50.82344,0
15.53424,50.82356,0
15.53442,50.82368,0
15.53455,50.82376,0
15.53463,50.8238,0
15.53492,50.82393,0
15.53502,50.82397,0
15.5353,50.82408,0
15.53557,50.82421,0
15.53583,50.82429,0
15.5361,50.82431,0
15.53649,50.82431,0
15.53685,50.82432,0
15.53694,50.82432,0
15.53717,50.82431,0
15.53723,50.8243,0
15.53742,50.82434,0
15.5375,50.82436,0
15.53756,50.82439,0
15.53768,50.82446,0
15.53776,50.82452,0
15.53785,50.82458,0
15.53817,50.82476,0
15.53859,50.82474,0
15.53876,50.82474,0
15.53894,50.82475,0
15.53922,50.8248,0
15.53934,50.82481,0
15.53952,50.82482,0
15.5397,50.8248,0
15.53988,50.82464,0
15.54004,50.82451,0
15.54007,50.82448,0
15.54017,50.82438,0
15.5402,50.82436,0
15.54026,50.82429,0
15.54048,50.82408,0
15.54049,50.82407,0
15.54051,50.82406,0
15.54061,50.82399,0
15.54073,50.82394,0
15.54079,50.82391,0
15.54129,50.82377,0
15.54136,50.82375,0
15.54149,50.8237,0
15.54192,50.82356,0
15.54236,50.82342,0
15.54243,50.8234,0
15.54269,50.82333,0
15.54295,50.82326,0
15.54298,50.82325,0
15.54322,50.8232,0
15.54337,50.82316,0
15.54349,50.82314,0
15.54354,50.82313,0
15.54364,50.82312,0
15.54374,50.82311,0
15.54378,50.82311,0
15.54396,50.82313,0
15.54405,50.82313,0
15.54411,50.82312,0
15.54421,50.8231,0
15.54427,50.82309,0
15.54433,50.82308,0
15.54435,50.82307,0
15.54436,50.82307,0
15.54438,50.82307,0
15.54449,50.82308,0
15.54476,50.82301,0
15.54486,50.82299,0
15.54492,50.82298,0
15.54498,50.82297,0
15.54502,50.82297,0
15.54508,50.82297,0
15.54514,50.82298,0
15.5452,50.82299,0
15.5453,50.82301,0
15.54532,50.82302,0
15.54556,50.82308,0
15.54569,50.82312,0
15.54662,50.82329,0
15.54676,50.82332,0
15.54689,50.82338,0
15.54713,50.82347,0
15.54732,50.82352,0
15.5474,50.82353,0
15.54744,50.82354,0
15.54767,50.82354,0
15.54768,50.82354,0
15.54784,50.82354,0
15.54797,50.82354,0
15.548,50.82354,0
15.54824,50.82359,0
15.54827,50.8236,0
15.54846,50.82366,0
15.54849,50.82367,0
15.54854,50.8237,0
15.54861,50.82377,0
15.54881,50.82397,0
15.54899,50.82392,0
15.54922,50.82439,0
15.5493,50.82456,0
15.54937,50.8247,0
15.5494,50.82473,0
15.54954,50.82489,0
15.54969,50.82506,0
15.54981,50.82521,0
15.54986,50.82527,0
15.54999,50.82538,0
15.55036,50.82567,0
15.55044,50.82575,0
15.55058,50.82596,0
15.55074,50.82628,0
15.55082,50.82646,0
15.55084,50.82653,0
15.55093,50.8266,0
15.55123,50.82691,0
15.55124,50.82692,0
15.55158,50.82727,0
15.55169,50.82737,0
15.55189,50.82757,0
15.5519,50.82757,0
15.55226,50.82792,0
15.55257,50.82814,0
15.55295,50.82841,0
15.55351,50.82882,0
15.554,50.82904,0
15.55416,50.82916,0
15.55468,50.82957,0
15.5547,50.82958,0
15.55516,50.82979,0
15.55545,50.82993,0
